x,y
-0.0004434997563778965,-0.001715262451830281
-0.0005675382341655186,-0.0016600340037633823
0.00017497927872326346,-0.00197170597436736
-0.0002007974567150865,-0.0018325691000199346
-0.0005213391338447413,-0.0016996300796704908
-0.0004815545765296061,-0.0017122893641157977
-0.00022135587661891495,-0.0018078492897001491
0.00011553323101818561,-0.0019564740801884424
-0.00011953616584350468,-0.001830716504248056
-0.0003263094012982302,-0.0017643208437368241
-0.00019909089882967873,-0.0018185637591313635
-0.00048335946730846237,-0.0016891610001723754
-0.0004892515683481938,-0.0016944604640622314
0.00010227739489633916,-0.001954751950158532
-0.0003957700985382155,-0.0017317629169047446
-0.0003256147989474153,-0.001760209073111155
-3.4394705807585645e-05,-0.0018870152426297168
-2.4837532464601483e-05,-0.0018762598292949037
-0.00032835108724008663,-0.001748472545160041
-0.0003140205375628327,-0.001757484582680452
6.598226843976566e-05,-0.0019203621418146346
-0.0004100839380538389,-0.0017088675839124707
-9.66252483944937e-05,-0.0018279281641231536
-0.00017102049684602724,-0.001807406617606261
-0.0002381140307150583,-0.0016946058921810977
-0.0005673642279439221,-0.0015230933507819956
-0.0006868971165526992,-0.0014968175017849767
-0.0003936945270633396,-0.0016455209827860385
-0.0007475082265508567,-0.0014576180395279692
-0.00017135149795717173,-0.0017381042261557108
-0.0005058119705640214,-0.0015953542933925561
-0.0005877689544041837,-0.0015264117984592526
-0.00042494755719878663,-0.001608997590936542
-4.1444918563798014e-05,-0.0018273985852312095
-0.0006050805460079177,-0.0016249547556194078
-0.0007154250877266593,-0.0015791538152345552
-0.0007617661826271917,-0.0015507756517805316
-0.0008466278914742468,-0.0014981895831381125
-0.0006840104978367422,-0.0016050986895954518
-0.0003776313396855425,-0.0017483676391342657
-0.000678959553134791,-0.001610945870763261
-0.0007327193770827402,-0.0015849970693269796
-0.0007198175411806159,-0.0015998314318519252
-0.0005503245309181227,-0.0016692975825667068
-0.0006694472573947402,-0.001618724610469183
-0.0007408170358716569,-0.0015836700017328993
-0.0006426288269302544,-0.0016214968968627614
-0.0003896578517674724,-0.001732672768616577
-0.0007131253539363375,-0.0015921923752252858
-0.0007508604692312139,-0.0015695290468893564
-0.0006925354762405114,-0.0016155254883928089
-0.0007430054246637262,-0.001584063145866862
-0.0004109084788625891,-0.000916249611030568
-0.0005513571295351226,-0.0009651817795066709
-0.0001391458163575083,-0.0010105797574184738
-0.00025091322946937684,-0.0010911979597484891
-0.00035250304392811386,-0.0010898666780176968
-0.00030887559628184824,-0.0010583339592577362
-0.00021871056487339068,-0.0011573684705454617
-0.00023381394863668985,-0.0011622307530344646
2.4891066045132013e-05,-0.0011118565292262755
-4.2284175373297987e-05,-0.0012238582961863077
-0.00019340983417681428,-0.0011507594488510142
-7.121505268660108e-05,-0.0010155236088921897
0.00042010507189525173,-0.0013699852932712385
0.0002123293537961055,-0.0013574899025529511
0.00023894495036114226,-0.0010056399335922966
-0.00018779154786622535,-0.0009811463047873963
-0.00020268614340773457,-0.0008338122706971294
-0.00021198668863499836,-0.0010509011016339614
-0.00014828861315616896,-0.0011012367859747196
0.00014859487433979864,-0.0010720441919037436
0.00019953411235176365,-0.001009117124617152
-1.5485030751237472e-07,-0.0011293614999712093
8.266947559430228e-05,-0.0011000519277951754
0.0005339183696493155,-0.0010842308623940473
-0.0001066841699490363,-0.0010561984940990117
0.0004307853624343095,-0.0010043232102272997
-0.000131570432470288,-0.000968597003551066
0.00014376951282343885,-0.0008404993124471519
-6.511299379761623e-05,-0.0009334090651686364
0.0001269795025845141,-0.0008402648249232613
8.976348236823311e-05,-0.0010610093189836948
0.0007825957812904465,-0.0010767484731819014
0.00019868613975552877,-0.0011401885777275389
0.0002962901518820554,-0.0011293371468128143
0.0006816057955478325,-0.0009859928513773167
0.00025894941302364227,-0.001185511904305299
0.00015965383935320852,-0.0011676397927592001
0.00016276599255100757,-0.001120005515020452
-5.245735268835953e-05,-0.0011542823325634399
-0.0001245331330178255,-0.0011522295405662067
4.455922709123341e-05,-0.0009702492956126948
-5.2632637180530066e-05,-0.0011110257240053638
8.9368401010528e-05,-0.0011472016021083459
0.00040816805373792035,-0.0011184833299981213
0.0001488515410124954,-0.0011585612044054873
0.00012579926285533798,-0.0011559691843817843
0.00028136094829767696,-0.0012398403908115108
0.0010351418715193374,-0.0012076856731817235
0.0004123435047621816,-0.0012849351790674807
0.00026858431213991384,-0.0012382324910327435
-3.439485047175648e-06,-0.0011514663342553036
0.00020723311097447508,-0.001190829660576052
0.001366275968119072,-0.0015078242801510903
0.0018518928858825981,-0.001701469632629285
0.0013663681313159004,-0.0014536839962425176
0.00251794243545454,-0.0021159357233313013
